itjuzi_id,itjuzi_name,haituo_name,haituo_id,isrepeat
6129,新沃司浦林投资,广州新沃司浦林投资管理有限公司,24145,
6130,国影投资,国影投资管理有限公司,23947,
6131,东吴创新资本,东吴创新资本,28508,
6132,智瑞德投资,查无,,
6133,盛信开元,查无,,
6134,国药基金管理公司,国药集团医疗健康投资管理有限责任公司,23952,
6135,易合君诚,易合君诚投资,7327,
6136,宥德投资,上海宥德股权投资中心（有限合伙）,24019,
6137,炫动创投基金,查无,,
6138,华夏文化动漫发展基金,查无,,
6139,惟德恒投资,查无,,
6140,骥达投资,查无,,
6141,黄杉投资,查无,,
6142,永邦四海,查无,,
6143,凯德商用基金,查无,,
6144,汉武投资,查无,,
6145,长丰投资,查无,,
6146,信达投资,信达投资,3441,
6147,北斗资本,北斗资本,7989,
6148,和赛投资,和赛投资,28889,
6149,东吴投资集团,查无,,
6150,德澄投资,上海德澄股权投资有限公司,24084,
6152,创金资本,创金资本,5224,
6153,鸿林投资,查无,,
6154,世纪锦来能源投资,查无,,
6155,大鑫创投,大鑫创投,29351,
6156,江铜投资,查无,,
6157,中新融创,重庆中新融创投资有限公司,4462,
6158,嘉兴创业风投,嘉兴创业风投,7754,
6159,长兴红土,长兴红土,29352,
6160,泉源堂,泉源堂,3843,
6161,优格资本,优格资本,7708,
6162,盘古金融,盘古国际金融集团,235,
6163,商弈投资,商弈投资,7823,
6164,中宇科投,查无,,
6165,瑞曼投资,查无,,
6166,汇铭投资,查无,,
6167,和缘创投,珠海市和缘创业投资有限公司,23925,
6168,百泰投资,百泰资本,3185,
6169,昊泰投资,查无,,
6170,金盛元投资,查无,,
6171,东方嘉信创投,东方嘉信创投,28795,
6172,钰盛投资,查无,,
6173,尚飞投资,查无,,
6174,中道创新,查无,,
6175,志成信基金,查无,,
6176,始创投资,查无,,
6177,千玖投资(五岳投资),查无,,
6178,中星基金,查无,,
6179,高华资本,高华资本,3631,
6180,江宁科技创投,江宁科技创投,29506,
6181,邦吉吾瑞投资,查无,,
6182,浙佳投资,查无,,
6183,格萨乐投资,查无,,
6184,大伟投资,查无,,
6185,元心投资,元心投资,29520,
6186,华沙投资,查无,,
6187,盛里投资,查无,,
6188,雨石投资,查无,,
6189,棠天投资,查无,,
6191,盈瑞银投资,查无,,
6192,永荣投资,查无,,
6193,祥润创投,祥润创投,28713,
6194,华沪投资,查无,,
6195,万利嘉鑫创投,查无,,
6196,义阳投资,查无,,
6197,裕康投资,查无,,
6198,兴金都投资,查无,,
6199,钜融产业基金,查无,,
6200,城海股权投资,查无,,
6201,支汇股权投资,查无,,
6202,JadeValue,Jade Value,5358,
6203,谷银基金,谷银基金,3876,
6204,万轮润盈投资,查无,,
6205,金础创业投资,查无,,
6206,宝瑞股权投资,查无,,
6207,金业投资,查无,,
6208,勤成投资,查无,,
6209,舜丰投资,查无,,
6210,文景投资,查无,,
6211,英飞投资,英飞投资,28983,
6212,同舟投资,查无,,
6213,108度资本,查无,,
6214,三诺集团,三诺集团,8053,
6215,中金国瑞投资,查无,,
6216,君禹投资,查无,,
6217,中际动力投资,查无,,
6218,宏微投资,查无,,
6219,雍华投资,查无,,
6220,醒客投资,查无,,
6221,泰恒基投资,查无,,
6222,尚衡盈泰投资,查无,,
6223,金达汇股权投资,查无,,
6224,谨业投资,上海谨业股权投资合伙企业（有限合伙）,24468,
6225,长经投资,查无,,
6226,久元股权投资,查无,,
6227,凯申投资,查无,,
6228,玖兆投资,查无,,
6229,联宏投资,查无,,
6230,铎灏投资,查无,,
6231,星璨投资,查无,,
6232,潮宏基集团,潮宏基集团,8035,
6233,傲英投资,傲英投资,29461,
6234,安悦股权投资,查无,,
6235,合锐投资,查无,,
6236,聚禧投资,查无,,
6237,伟昌投资,查无,,
6238,天际创投,查无,,
6239,昭融股权投资,查无,,
6240,天奖投资,查无,,
6241,银利华投资,查无,,
6242,邦成投资,查无,,
6243,毅捷投资,查无,,
6244,广鸿久阳投资,查无,,
6245,天元投资,天元投资,29370,
6246,复地投资,上海复地股权投资有限公司,2600,
6247,金高富权投,查无,,
6248,金禾成投资,查无,,
6249,弘越投资,查无,,
6250,信投国际,查无,,
6251,华亿汇志投资,查无,,
6252,暨南投资,暨南投资,29480,
6254,和光博雅,和光博雅,28524,
6255,鸿翔盈富,查无,,
6256,京舜投资,查无,,
6257,中和慢城,查无,,
6258,玖洲创业投资,查无,,
6259,德程资本,查无,,
6260,弘逸资本,上海弘逸股权投资基金管理有限公司,24062,
6261,安丰汇盈,查无,,
6262,联谊智合,查无,,
6263,网新智源,查无,,
6264,舜优投资,查无,,
6265,华脉投资,查无,,
6266,和福创业投资,查无,,
6267,华纳投资,查无,,
6268,农合股权投资,查无,,
6269,惠德创投,查无,,
6270,石溪创业投资,查无,,
6271,广源投资,查无,,
6272,旭辉投资,查无,,
6273,三峡资本,查无,,
6274,水基会睿池,查无,,
6276,鼎汇投资,查无,,
6277,鑫融投资,鑫融投资,3507,
6278,天同投资,查无,,
6279,海洋创富,查无,,
6280,银丰投资,查无,,
6281,第五元素,查无,,
6282,中呼投资,查无,,
6283,金库资本,金库资本,12986,
6284,有孚创投,有孚创投,29248,
6285,银圣宇创投,查无,,
6287,无限创投,查无,,
6288,牧童投资,查无,,
6289,浙创创业投资,查无,,
6291,桐庐创富,查无,,
6292,嘉贝股权投资,查无,,
6293,华昱同创,查无,,
6294,海利生物,上海海利生物技术股份有限公司,10561,
6295,东楼创投,查无,,
6296,赛思投资,查无,,
6297,博睿长盛,查无,,
6298,银桦投资,深圳市银桦投资管理有限公司,4299,
6299,双熙隆盛,查无,,
6300,银睿祥德,查无,,
6301,博越金成,查无,,
6302,裕泉股权投资,查无,,
6303,红树林创投,查无,,
6304,巴福乐投资,查无,,
6305,铧创股权投资,查无,,
6306,融晶投资,查无,,
6307,十分咖啡-十分资本,查无,,
6308,金赢华龄,查无,,
6309,昆仑信托,昆仑信托,3978,
6310,瑞林投资,宁波瑞林股权投资合伙企业（有限合伙）,24326,
6311,汇融通投资,查无,,
6312,旭阳投资,查无,,
6313,瑞沨投资,江苏瑞沨投资管理有限公司,24327,
6314,智慧树投资,查无,,
6315,同和投资,查无,,
6316,行健投资,查无,,
6317,泓源合一,查无,,
6318,领修创投,查无,,
6319,岭南财富,查无,,
6320,凯顿股权投资,查无,,
6321,津森投资,查无,,
6322,迦蓝投资,查无,,
6323,厦门弘雅资本,查无,,
6324,正洋投资,查无,,
6325,贤丰投资,查无,,
6326,青瓦资本,青瓦资本,7494,
6327,晨洋股权投资,查无,,
6328,建元信诺,查无,,
6329,玉鼎股权投资,查无,,
6330,汇联投资,深圳市汇联投资发展有限公司,24233,
6331,志良股权投资,查无,,
6332,五期股权投资,查无,,
6333,双睿汇银,查无,,
6335,尚全股权投资,查无,,
6336,瀚杰投资,查无,,
6337,金帛创投,查无,,
6338,辰韬资本,辰韬资本,6646,
6339,瑞卓投资,查无,,
6340,永懋投资,永懋投资,3976,
6341,常晟创投,查无,,
6342,美华汇金创先,查无,,
6343,鸿骥创投,查无,,
6344,尚泰永源,查无,,
6345,睿久合盈,查无,,
6346,恒轩众联,查无,,
6347,宏利创投,深圳市宏利创新投资合伙企业（有限合伙）,24014,
6348,全运股权投资,查无,,
6349,昌发投资,查无,,
6350,融高投资,融高投资,29470,
6351,实地东辰,查无,,
6352,嘉骅投资,查无,,
6353,亚策投资,查无,,
6354,华润三九,华润三九医药股份有限公司,10403,
6355,贝成投资,查无,,
6356,美好愿景,查无,,
6357,同源泰投资,查无,,
6358,深蓝投资,查无,,
6359,利君骐资产,查无,,
6361,观复投资,查无,,
6363,吉创投资,查无,,
6364,吉泉投资,查无,,
6365,众源资本,查无,,
6366,蚂蚁雄兵投资,蚂蚁雄兵投资,8073,
6367,启宸资本,启宸资本,7513,
6368,建信诚恒,查无,,
6369,华汇创投,华汇创投,7632,
6370,智信创富,查无,,
6371,南京睿恒,南京睿恒,8072,
6372,金巨牛,查无,,
6373,杨凌农业高投,查无,,
6374,银河系创投,查无,,
6375,瑞德股权投资,查无,,
6376,坤鼎股权投资,查无,,
6377,双冠创投,查无,,
6378,合江创投,查无,,
6379,北斗星润,查无,,
6380,余杭创投,查无,,
6381,洛轩创投,查无,,
6382,中企会投资,中企会投资,7896,
6383,一方投资(一方集团),一方投资,4506,
6384,万富投资,查无,,
6385,太极云软,查无,,
6386,洛宾投资,查无,,
6387,前景投资,前景投资,7813,
6388,源恺投资,查无,,
6389,沃川投资,查无,,
6390,源丰基金,查无,,
6391,徐汇高科,查无,,
6392,大信投资,查无,,
6393,恒增投资,查无,,
6394,润银宏业,查无,,
6395,乐有投资,查无,,
6396,东熙资本,上海东熙投资发展有限公司,4130,
6397,鸿元集团,鸿元投资集团,13802,
6398,双阳投资,查无,,
6399,兆星创投,兆星创投,29403,
6400,葆霖投资,查无,,
6401,工大集团风投,查无,,
6402,科融高投,查无,,
6403,融源资本,融源资本,13710,
6404,南方资产,南方工业资产管理有限责任公司,13698,
6405,睿思股权投资,宁波睿思股权投资管理有限公司,24356,
6407,田丰天富,查无,,
6408,新华锦投资,查无,,
6409,华韵投资,查无,,
6410,柚子创投,柚子创投,8066,
6411,稳盛投资,查无,,
6412,三智资本,查无,,
6413,红磐基业,红磐基业,29252,
6414,虹诚权投,查无,,
6415,信源投资,查无,,
6416,优尔投资,查无,,
6417,乾元资本,乾元资本,7935,
6418,经世股权投资,查无,,
6419,砾石资本,砾石资本,8133,
6420,云南创立投资,查无,,
6421,点智互动ClickWise,查无,,
6422,众人股权投资,查无,,
6423,印尼力宝集团,印尼力宝集团,4000,
6424,粉粉日记,粉粉日记,4004,
6425,北京兼程信息技术有限公司,查无,,
6426,龙腾出行网络,查无,,
6427,企源科技,查无,,
6428,中国智能,中国智能集团控股有限公司,10591,
6429,上海丰豪,查无,,
6430,钜派投资,钜派投资,3418,
6431,欧迅体育,欧迅体育,3174,
6432,智库资本,智库资本,4428,
6433,道格资本,查无,,
6434,华耀资本,华耀资本,7265,
6435,华住酒店集团,华住酒店集团,2753,
6436,杭州锦江集团,杭州锦江集团有限公司,2619,
6437,亚夏汽车,芜湖亚夏汽车股份有限公司,1337,
6438,富春投资,查无,,
6439,狐狸元素基金,查无,,
6441,襄禾资本,襄禾资本,7491,
6442,Plymouth Ventures,查无,,
6443,兴旺投资,深圳前海兴旺投资管理有限公司,2601,
6444,慧科教育集团,慧科教育集团,7875,
6445,南友圈,查无,,
6446,永强集团,浙江永强集团股份有限公司,9530,
6447,瀚展资产,瀚展资产,3970,
6448,UCCVR,查无,,
6449,鼎尖投资,九吾鼎尖,3971,
6450,锦绪资产,查无,,
6451,ARTIS Ventures,查无,,
6452,ATX Seed Ventures,查无,,
6453,Omnes Capital,查无,,
6454,INKEF Capital,查无,,
6455,Thuja Capital,查无,,
6456,蚂蚁天使,蚂蚁天使,7315,
6457,无界空间,查无,,
6458,吉富创投,吉富创投,4101,
6459,慕华投资(慕华教育),慕华投资,807,
6460,复星同浩,复星同浩,1215,
6461,挚金资本,挚金资本,8132,
6462,华大基因,深圳华大基因股份有限公司,10504,
6463,雅惠精准医疗基金,雅惠精准医疗基金,3372,
6464,游龙网络,福建游龙网络科技有限公司,6957,
6465,千山资本,千山资本,3934,
6466,省广股份,省广股份,5286,
6467,华润创业联和基金,华润创业,5033,
6468,苏宁环球,苏宁环球股份有限公司,1317,
6469,克里斯托弗基金,查无,,
6470,Eastward Capital Partners,查无,,
6471,Kensington Capital Partners,查无,,
6472,Subtraction Capital,查无,,
6473,舒展控股,舒展控股,3901,
6474,Clinton Capital Partners,查无,,
6475,数智匠人,数智匠人创投基金,4668,
6476,愿景资本,福州愿景资本,7271,
6477,新动金鼎体育基金,新动金鼎体育基金,3894,
6478,体坛传媒,体坛传媒,8108,
6479,火山石资本,火山石资本,6602,
6480,名盛资本,名盛资本,800,
6481,旺家投资,旺家投资,4749,
6482,路奇资本,路奇资本,779,
6483,万好万家文化,浙江万好万家文化股份有限公司,9664,
6484,沪江教育-互桂基金,沪江教育-互桂基金,7474,
6485,兴民钢圈,山东兴民钢圈股份有限公司,6154,
6486,Kaedan Capital,查无,,
6487,信诺资本,信诺资本,4059,
6488,当当网,当当网,5061,
6489,91金融,91金融,8076,
6490,星球六鞋业,查无,,
6491,光照资本,光照资本,3388,
6492,招商启航资本,招商启航资本,4588,
6493,有米广告,有米广告,8099,
6494,谦石高新创投,查无,,
6495,Female Founders Fund,查无,,
6496,Blue Pool Capital(阿里巴巴),查无,,
6497,四方创投,四方创投,3804,
6498,战国时代,战国时代,3941,
6499,Ford福特汽车,Ford福特汽车,8088,
6500,强合基金,强合基金,3835,
6501,中国国有资本风险投资基金（国风投基金）,查无,,
6502,宜华资本,宜华资本,7924,
6503,六翼投资,六翼投资,3874,
6504,点亮基金,查无,,
6505,Bryant Stibel,查无,,
6506,季胜投资,季胜投资,3116,
6507,新富资本,新富资本,3926,
6508,沸点资本,沸点资本,938,
6509,尼莫创投,尼莫创投,1403,
6510,图灵资本,图灵资本,4080,
6511,贝森资本,贝森资本,3753,
6512,恩斯奎M Square Capital,恩斯奎,3815,
6513,晨晖创投,晨晖创投,1269,
6514,上海长午投资集团,查无,,
6515,名川资本,名川资本,7628,
6516,诺瓦资本,查无,,
6517,TEAKONG资本,查无,,
6518,品清资本,品清资本,3680,
6519,德众资本,德众资本,7894,
6520,恒牛资本,恒牛资本,3875,
6521,杉华投资,查无,,
6522,旺瓜食品,旺瓜食品,3596,
6523,Falcon Capital,查无,,
6524,经纬印度Matrix Partners India,查无,,
6525,将门创投,将门创投,3416,
6526,醒澜投资,查无,,
6527,楚商集团-楚商创投,楚商创投基金,725,
6528,Morningstar晨星,查无,,
6529,红点创投中国基金,查无,,
6530,百润央银,查无,,
6531,水木资本,水木资本,4671,
6532,威资顿资本,查无,,
6533,铂欣资本,查无,,
6534,清源联创,查无,,
6535,翰同资本/高和翰同资本,翰同资本/高和翰同资本,8155,
6536,通衡浙商资本,查无,,
6537,永洲创投,永洲创投,7630,
6538,红筹投资,查无,,
6539,翊翎资本,查无,,
6540,水木易德投资,查无,,
6541,LDV Partners复盛创投,复盛创投,7233,
6542,天木资本Skywood Capital,天木资本Skywood Capital,4126,
6543,承泰科技,上海承泰科技,7712,
6544,国宏嘉信,国宏嘉信,7810,
6545,沣沅资本,查无,,
6546,君同资本,君同资本,4853,
6547,一村资本,一村资本,2940,
6548,光亮资本,光亮资本,4085,
6549,松柏资本,松柏资本,4683,
6550,InteBridge英智资本,英智资本,4534,
6551,东玖汇集团开易资本,查无,,
6552,东玖资本,东玖资本,921,
6553,海通新创投资,海通新创投资,7814,
6554,汇添富,汇添富基金,883,
6555,海朋资本,海朋资本,3548,
6556,合享资本,合享资本,3544,
6557,CCiC文创孵化中心,查无,,
6558,裕嘉投资,查无,,
6559,舜会资本,舜会资本,7559,
6560,常州产权交易所,查无,,
6561,天成资本,天成资本,7995,
6562,长岭资本,长岭资本,3158,
6563,易科汇投资,查无,,
6564,知新资本,北京知新资本投资管理有限公司,4607,
6565,诚存资本,诚存资本,7864,
6566,毅聪创投,毅聪创投,4042,
6567,拙扑投资,查无,,
6568,Plug and Play,PlugandPlayChina,627,
6569,磐丰投资,磐丰投资,237,
6570,港粤资本,港粤资本,7421,
6571,Breyer Capital,查无,,
6572,勤上光电,东莞勤上光电股份有限公司,10085,
6573,中融鼎新,北京中融鼎新投资管理有限公司,3766,
6574,壹号资本,壹号资本,7878,
6575,黄浦江资本,黄浦江资本,3444,
6576,大营资本,查无,,
6577,奇点资本,奇点资本,7418,
6578,伽利略资本,查无,,
6579,鼎世创投,鼎世创投,2526,
6580,沐恩资本,查无,,
6581,0331创投,0331创投,3353,
6582,浩方创投,浩方创投,357,
6583,聚创造,聚创造,7420,
6584,新程投资,新程投资,29511,
6585,丰年资本,丰年资本,6808,
6586,清晗基金 ,清晗基金 ,3387,
6587,金昌投资,金昌投资,4816,
6588,信元资本,信元资本,566,
6589,骑士创投,骑士创投,8045,
6590,普元资本,普元资本,7466,
6591,律格资本,律格资本,7944,
6592,白马资本,查无,,
6593,引爆点资本,引爆点资本,4531,
6594,沣源资本,沣源资本,1409,
6595,庆峰基金,庆峰基金,4168,
6596,璀璨资本,璀璨资本,4061,
6597,腾股创投,腾股创投,7544,
6598,启道创投,启道创投,3354,
6599,健盛体育专项基金,查无,,
6600,比由技术工场,比由技术工场,7317,
6601,追远创投,追远创投,3402,
6602,京基资本(京基集团),查无,,
6603,健桥资本,健桥资本,7711,
6604,极豆资本,查无,,
6605,贝肯资本,贝肯资本,7656,
6606,君合资本,君合东方资本管理有限公司,2494,
6607,方和资本,方和资本,6606,
6608,中科创客学院,查无,,
6609,基汇资本,基汇资本,23959,
6610,志拙资本,志拙资本,3159,
6611,创世伙伴资本,创世伙伴,2610,
6612,领力资本,查无,,
6613,厚扬投资,厚扬投资,13665,
6614,本翼资本,查无,,
6615,契阔资本,查无,,
6616,华润资本,查无,,
6617,中骏资本,中骏资本,3054,
6618,洪泰智造工场,查无,,
6619,轻舟资本,查无,,
6620,海通国际,海通国际证券集团有限公司,11407,
6621,健禧投资,查无,,
6622,智诚资本,查无,,
6623,首建投资本,首建投资本,7379,
6624,怀记投资,查无,,
6625,北辰资产,查无,,
6626,蛋壳投资(动脉网),查无,,
6627,杭州胜辉投资,胜辉投资,29051,
6628,万美资本,查无,,
6629,奋毅资本,查无,,
6630,昂若资本,昂若资本,658,
6631,苏美达资本,苏美达资本控股有限公司,1226,
6632,蓝海巨浪资本,蓝海巨浪,8213,
6633,卓实基金,查无,,
6634,嘉程资本,查无,,
6635,马笛儿投资,马笛儿投资,2741,
6636,晟道投资,晟道投资,3326,
6637,中关村创业大街双创基金,查无,,
6638,兰君创投,查无,,
6639,利得资本,查无,,
6640,百度风投,百度风投,7584,
6641,二零创投,查无,,
6642,磐晟资产,查无,,
6643,天赋资本,查无,,
6644,星创投,查无,,
6645,绿洲资本,查无,,
6646,国美资本,国美资本,4931,
6647,伯仲资本,查无,,
6648, 金光紫金股权投资基金,查无,,
6649,普雷资本,查无,,
6650,小咖资本,查无,,
6651,中俄投资基金,中俄投资基金,4432,
6652,蓝策ValueLink,查无,,
6653,高鹄资本,高鹄资本,967,
6654,朗然资本,查无,,
6655,大一基金,查无,,
6656,旭诺资产,旭诺资本,4278,
6657,上海仁胜投资,查无,,
6658,中金策,查无,,
6659,澜亭资本,上海澜亭投资管理有限公司,7606,
6660,知行资本,深圳前海知行合一资本管理有限公司,8196,
6661,云晖资本,前海云晖资本管理,6609,
6662,多维资本,多维资本,928,
6663,庆芮资本,查无,,
6664,三千资本,查无,,
6665,英华资本,查无,,
6666,紫金汇创投,紫金汇创投,13424,
6667,知投资本,知投资本,3053,
6668,中科院深圳育成中心,查无,,
6669,云禧资本,云禧投资,4570,
6670,嘉铭浩春,查无,,
6671,Withinlink碚曦投资,查无,,
6672,京东金融千树资本,京东金融,6821,
6673,金沙江联合资本,查无,,
6674,国开国际投资,国开国际投资,11435,
6675,国泰瑞丰,查无,,
6676,福泉投资,查无,,
6677,新媒创投,查无,,
6678,零度资本,零度资本,3777,
6679,启承资本,启承资本,7537,
6680,厚德创投孵化器,北京厚德科创科技孵化器有限公司,23896,
6682,清谷资本,查无,,
6683,易翎资本,易翎资本,5308,
6684,优领资本,优领资本,7515,
6685,鼎新资本,查无,,
6686,银领资本,银领资本,5113,
6687,硬币资本INBlockchain,查无,,
6688,3W Partners,查无,,
6689,力合华睿,力合华睿,755,
6690,彬元资本,查无,,
6691,德威资本,德威资本,29358,
6692,深北创投,查无,,
6693,新恒利达资本,新恒利达,548,
6694,清晨资本,查无,,
6695,古莲资本,古莲股权投资基金管理（上海）有限公司,7536,
6696,顶商投资,查无,,
6697,益通资产,查无,,
6698,中同资本,中同资本,4458,
6699,蓝图创投,查无,,
6700,星合资本,查无,,
6701,华峰资本,华峰资本,13868,
6702,不惑创投,查无,,
6703,尚融资本,尚融资本,4636,
6704,盛港投资,查无,,
6705,高娱资本,查无,,
6706,如码资本,查无,,
6707,富强资本,富强资本,961,
6708,新番资本,新番资本,3006,
6709,乾德资本,乾德资本,3088,
6710,仁德资本,查无,,
6711,冲盈资本,查无,,
6712,凌晨资本,查无,,
6713,聚众资本,查无,,
6714,五方资本,查无,,
6715,永禧资产,查无,,
6716,欧菲和正投资,查无,,
6717,宽毅资本,查无,,
6718,谷米移基金,查无,,
6719,融开资本,查无,,
6720,几何资本(中国教育投资基金),查无,,
6721,厚达资本,厚达投资,13050,
6722,大正投资集团,查无,,
6723,深圳琢石投资,查无,,
6724,真金投资,真金投资,5321,
6725,酉金资本Regent Capital,酉金资本,3364,
6726,明峰资本,查无,,
6727,深南创投,深南创投,7674,
6728,智义资本,查无,,
6729,鼎域恒睿,查无,,
6730,中恒星光金融控股,中恒星光金融控股,13990,
6731,纵横资本,纵横资本,7116,
6732,星峰资本,查无,,
6733,北纬资本,查无,,
6734,博瑞德投资,查无,,
6735,九宜城,九宜城,3121,
6736,杰克利奥资本JACKLEO Capital,查无,,
6737,真成投资,查无,,
6738,玉道资本,查无,,
6739,天琪投资,天琪投资,7245,
6740,一臂资本ArmVC,查无,,
6741,加拿大养老基金(CPPIB),查无,,
6742,中新兴融,查无,,
6743,华熙集团,查无,,
6744,沐芃闪投,查无,,
6745,中盈美盛,查无,,
6746,海煦资本,查无,,
6747,天安金控,查无,,
6748,21基金,查无,,
6749,元生创投,元生创投,7599,
6750,中视资本,查无,,
6751,盛势资本Sunrise,查无,,
6752,泛舟资本,查无,,
6753,新光集团,新光集团,13219,
6754,中美绿色基金,查无,,
6755,敦鸿资产,上海敦鸿资产,3996,
6756,弘克投资,查无,,
6757,时龙资本,查无,,
6758,安兰资本(华隆集团),查无,,
6759,众合瑞民,众合瑞民,3061,
6760,红山基金,查无,,
6761,势能资本,查无,,
6762,先锋国盛,先锋国盛股权投资基金,5246,
6763,伯符投资,伯符投资,689,
6764,丰盛资本,查无,,
6765,易津资本,易津投资,5111,
6766,大辰投资(九桥资产),查无,,
6767,东方盛鼎,查无,,
6768,申圳投资,查无,,
6769,中原创新投,查无,,
6770,前海恒昇基金,深圳前海恒昇基金管理有限公司,7837,
6771,馨企投资(银禾资本),查无,,
6772,沣扬资本,沣扬资本,2583,
6773,合创资本,查无,,
6774,和高资本(和凯创投),查无,,
6775,岩海投资,查无,,
6776,晟初投资,iVista晟初投资,6823,
6777,龙珠资本(美团点评产业基金),查无,,
6778,鸿泰基金,查无,,
6779,奋荣投资,查无,,
6780,千程投资,查无,,
6781,Auto Space车创,上海车创汽车科技服务有限公司,13914,
6782,中域资本,中域资本,4473,
6783,中海资本,中海资本,7158,
6784,歌斐教育,查无,,
6785,千帆资本,千帆资本,5318,
6786,纳德资本,查无,,
6787,鼎信长城基金,鼎信长城基金,5279,
6788,险峰旗云,险峰旗云,3075,
6790,大一资本,前海大一资本,254,
6791,光量资本,光量资本,7393,
6792,宏奇资本,查无,,
6793,合肥高投,查无,,
6794,儒艺资本,查无,,
6795,高鹏资本,高鹏资本,7243,
6796,相兑投资EWI Investments,查无,,
6797,节点资本,查无,,
6798,东方新创,查无,,
6799,安佰深Apax Partners,安柏深私募股权投资集团,24000,
6800,海贝资本,海贝资本,8005,
6801,奇势资本,查无,,
6802,宏时资本,查无,,
6803,仁弘资本,查无,,
6805,三羊基金,查无,,
6806,星链资本,查无,,
6807,LinkVC连接资本,查无,,
6808,清科辰光教育基金,查无,,
6809,华青资本,华青资本,3033,
6810,远洋资本,查无,,
6811,创客邦,查无,,
6812,Bits x Bites,查无,,
6813,东部资本(东部众创),查无,,
6814,景裕资产,查无,,
6815,拼图资本,拼图资本,7333,
6816,发射资本,查无,,
6817,中海投资,北京中海投资管理公司,4355,
6818,千方基金ChainFunder,查无,,
6819,科银资本Collinstar Capital,查无,,
6820,星辰资本,查无,,
6821,维京资本,查无,,
6822,时戳资本,查无,,
6823,JLAB投资,查无,,
6824,凤凰财富,凤凰财富投资,946,
6825,辉煌科技,河南辉煌科技股份有限公司,6132,
6826,新希望集团,新希望,4263,
6827,丁香汇创投,查无,,
6828,景旭创投,上海景旭创业投资有限公司,7883,
6830,华美基金,华美基金,1259,
6831,瀚丰资本,瀚丰资本,3717,
6832,梁山资本,查无,,
6833,中天汇富,中天汇富,7853,
6834,信达风,查无,,
6835,国鹏资本,查无,,
6836,氢创投资,查无,,
6837,协同投资,协同投资,2978,
6838,泰豪集团(泰豪投资),查无,,
6839,中金智德,中金智德,3698,
6840,中植资本,中植资本,4477,
6841,中植企业集团,查无,,
6842,杭州水木泽华基金,查无,,
6843,人保远望,查无,,
6844,融通高科创投,查无,,
6845,中金资本,上海中金资本投资有限公司,4448,
6846,中国银行,中国银行股份有限公司,9436,
6847,阿法仕资本 Alphashi,查无,,
6848,联想加速器,查无,,
6849,区块链产业基金,查无,,
6850,科零创投,查无,,
6851,UFO创投,查无,,
6852,文承资本,查无,,
6853,DFund,查无,,
6854,FBG Capital,查无,,
6855,8VC,查无,,
6856,区块链资本Blockchain Capital,查无,,
6857,Block VC,查无,,
6858,润石资本,查无,,
6859,谦石投资,谦石投资,13566,
6860,华资资本,查无,,
6861,首科文创,查无,,
6862,鼎祁资本,鼎祁资本,8039,
6863,贞一众创空间,查无,,
6864,子竹资产,查无,,
6865,申万宏源,申万宏源集团股份有限公司,9400,
6866,华医资本,华医资本,375,
6867,壹诺创投,查无,,
6868,金鼎资本,查无,,
6869,启诚资本,查无,,
6870,之宝创投,之宝创投,3334,
6871,上海弘晖,弘晖资本,5000,
6872,张江高科,上海张江高科技园区开发股份有限公司,2398,
6873,映趣资本,查无,,
6874,嘉德资本,查无,,
6875,了得资本,查无,,
6876,星耀资本,查无,,
6877,BitAngel比特天使基金,查无,,
6878,彤欣资本,查无,,
6879,挑战者资本,查无,,
6880,海创汇,查无,,
6881,通和资本,通和资本,3472,
6882,容铭资本,查无,,
6883,博世中国,查无,,
6884,新川资本,查无,,
6885,弈秋资本,查无,,
6886,51信用卡,51信用卡,3313,
6887,饿了么,饿了么,8092,
6888,珍信资本,查无,,
6889,哔哩哔哩bilibili,查无,,
6890,科大讯飞,科大讯飞股份有限公司,10039,
6891,深圳紫荆创投,深圳紫荆天使资本管理合伙企业（有限合伙）,4491,
6892,新榜,查无,,
6893,比特大陆,比特大陆科技,368,
6894,联合创投,查无,,
6895,喜马拉雅,喜马拉雅文化基金,7578,
6896,火币网,查无,,
6897,一下科技(秒拍),一下科技,4507,
6898,NVIDIA英伟达,查无,,
6899,小站教育,小站教育,3772,
6900,精锐教育,查无,,
6901,场景实验室,查无,,
6902,光谷人才基金,查无,,
6903,奇点纪元,查无,,
6904,麓谷高新创投,查无,,
6905,中大融港创投,查无,,
6906,千赐资本,查无,,
6907,永创伟业,查无,,
6908,领复资本,领复资本,7131,
6909,达安基因,中山大学达安基因股份有限公司,10407,
6910,达安创谷,查无,,
6911,亦庄互联基金,亦庄互联云计算产业基金,4512,
6912,苏民投,苏民投,1322,
6913,蓝烯资本,查无,,
6914,北京奕铭投资,查无,,
6915,隆门投资,查无,,
6916,开物天使基金(开物相泰),开物天使,6813,
6917,大兵小匠,查无,,
6918,Ivory Capital Asia凯富利资本,查无,,
6919,温青创投,温青创投,4766,
6920,歌者资本,查无,,
6921,科翔资本,科翔资本,13815,
6922,创想天使,创想天使,3262,
6923,浙大联创投资,查无,,
6924,博雅资本,博雅资本,23894,
6925,华联长山兴,华联长山兴,7041,
6926,元迅投资,查无,,
6927,华侨基金,浙江华侨基金,7289,
6928,广发乾和,广发乾和,4905,
6929,创伴投资,查无,,
6930,东兴资本,东兴资本,3123,
6931,弘卓资本,查无,,
6932,星河控股集团,查无,,
6933,万乘资本,查无,,
6934,泰然天合,查无,,
